orderid,userid,orderdate,orderstatus,orderamount
14689,447,3/11/2025,processing,670.94
2027,3697,17/03/2024,completed,2292.67
18395,8194,2/11/2024,returned,893.72
19310,9167,26/08/2024,cancelled,112.79
2303,3035,12/10/2024,cancelled,656.55
15915,4414,22/03/2024,processing,276.55
17082,2764,29/05/2024,shipped,115.81
17178,3360,27/06/2024,completed,1427.86
7811,4579,31/10/2024,completed,64.95
15770,8759,21/06/2025,completed,17.35
9243,4479,9/02/2025,cancelled,1812.86
9285,7210,1/05/2025,cancelled,535.83
6331,3392,23/06/2025,processing,1320.89
7325,2075,25/05/2025,cancelled,723.9
9011,6735,12/12/2024,shipped,78.36
3682,6828,30/10/2025,returned,83.17
13927,1749,14/01/2024,cancelled,760.74
14133,303,28/04/2025,cancelled,9.81
7797,4892,15/03/2025,cancelled,195.61
5234,6268,16/08/2025,cancelled,66.82
12215,5201,24/07/2024,shipped,18.45
17555,914,20/09/2024,shipped,9.31
9729,5041,23/07/2025,returned,297.56
11281,8256,29/01/2025,completed,91.96
10312,9584,10/07/2024,cancelled,1001.68
8621,5427,5/08/2025,returned,239.55
2141,4009,29/10/2024,shipped,194.01
1646,4464,24/01/2024,processing,61.02
10389,382,6/11/2024,cancelled,521.16
10203,4624,9/03/2024,completed,681.52
18596,2423,27/10/2025,cancelled,360.34
10481,5625,15/08/2025,returned,88.96
5545,1600,17/10/2024,cancelled,298.25
12243,4438,3/07/2024,cancelled,467.01
12893,7468,12/07/2024,shipped,166.77
14545,7516,15/10/2024,processing,97.88
7340,7821,28/02/2024,returned,633.5
4138,5488,4/01/2025,shipped,222.65
9175,4242,3/12/2024,returned,152.6
18928,1272,18/01/2024,returned,668.21
18699,81,16/07/2024,completed,443.18
7540,7302,21/12/2024,completed,450.53
4047,8213,11/06/2025,cancelled,598.02
19298,8651,10/10/2025,cancelled,410.16
11404,4082,1/09/2024,processing,420.24
8806,5420,17/06/2025,completed,570.57
5198,3570,23/10/2024,completed,544.95
17281,2298,21/04/2024,shipped,229.68
18946,640,1/01/2025,shipped,137.52
10338,42,11/12/2024,cancelled,3.69
5780,4735,9/04/2025,processing,1097.4
7929,2039,15/04/2025,cancelled,1591.6
13079,1415,4/05/2024,returned,2484.27
1533,867,27/03/2024,completed,201
638,6414,9/09/2024,processing,722.97
19459,700,14/09/2025,processing,16.88
4292,97,11/05/2024,completed,2258.19
19785,939,9/01/2024,processing,111.79
10563,9187,20/10/2025,shipped,6.52
17786,5496,8/08/2024,completed,933.61
11762,7632,11/08/2024,shipped,763.66
18227,8884,20/02/2024,processing,40.28
12326,3735,13/07/2024,shipped,79.18
9856,7676,23/06/2025,cancelled,895.35
6709,5500,15/01/2025,cancelled,668.04
13967,5325,23/08/2025,shipped,96.19
2005,2489,26/07/2025,shipped,66.93
19776,7829,16/03/2025,processing,358.37
14575,8317,18/06/2025,returned,481.94
7164,9606,17/10/2024,shipped,2151.3
3007,4430,24/07/2025,processing,781.59
590,9060,15/04/2024,cancelled,1792.76
19949,8983,14/07/2025,completed,1855.06
827,7763,24/06/2025,returned,50.3
16292,5877,9/01/2024,cancelled,92.23
18277,2110,27/03/2025,cancelled,73.94
5329,9299,18/04/2025,returned,597.17
9712,3811,1/05/2024,cancelled,672.75
16156,3619,1/10/2025,returned,854.09
17246,7813,16/02/2024,cancelled,801.51
4186,464,20/03/2025,completed,164.52
15961,3383,8/06/2024,shipped,1566.87
16273,137,14/10/2025,completed,109.16
13133,4061,19/04/2025,processing,71.41
17100,6635,12/12/2024,processing,517.77
8521,8637,4/06/2025,returned,446.37
19101,1993,15/06/2025,cancelled,204.83
8292,4992,15/03/2024,processing,135.96
16360,7797,30/10/2025,cancelled,50.83
13208,9246,29/01/2025,returned,2897.95
7473,3402,30/03/2024,returned,168.63
6050,3009,15/02/2025,shipped,56.26
6576,6532,24/03/2025,cancelled,69.43
558,2083,18/03/2025,processing,2426.82
11195,4163,26/09/2024,completed,925.17
19088,2199,10/08/2025,completed,375.68
7531,6306,13/01/2025,cancelled,400.73
19889,9016,27/03/2024,cancelled,1268.27
3747,4162,6/02/2024,completed,1397.25
1827,7971,26/08/2025,cancelled,519.75
9759,9620,8/03/2025,processing,19.09
11831,906,24/08/2025,completed,108.18
1677,5353,26/07/2024,returned,558.78
15848,9929,20/06/2025,cancelled,150.03
12289,2235,20/10/2024,cancelled,862.42
16661,2199,8/01/2025,shipped,1.21
16936,3466,12/04/2024,shipped,226.24
14039,7870,15/03/2025,processing,877.78
19099,8379,23/12/2024,processing,864.93
13745,7006,18/07/2025,returned,106.99
123,5052,24/03/2025,completed,132.13
13056,1164,28/03/2025,returned,126.45
8459,1202,24/09/2025,completed,42.48
14723,1225,6/11/2025,completed,463.1
17957,6383,7/01/2024,completed,243.43
18089,5209,23/11/2024,completed,873.01
4463,5829,5/01/2025,cancelled,1052.6
16702,3429,6/08/2024,cancelled,140.3
5048,7064,17/11/2024,processing,238.79
6815,6273,1/04/2024,cancelled,241.79
3760,1123,11/10/2025,processing,135.13
12598,8603,7/03/2024,shipped,2566.81
11957,9526,17/03/2025,processing,125.56
6154,7097,29/11/2024,shipped,32.15
365,7974,24/04/2024,processing,1714.38
14020,7269,29/01/2025,returned,28.92
13431,1918,29/04/2025,processing,615.84
9071,9892,16/04/2024,completed,1419.57
5568,374,2/12/2024,returned,247.17
14958,1392,2/10/2024,returned,234.99
8496,1537,23/10/2025,cancelled,127.11
17825,4140,30/06/2025,processing,1493.92
2611,5680,27/06/2024,completed,68.69
7790,5520,15/11/2024,completed,621.82
1672,1409,20/01/2024,returned,460.34
13829,5957,18/07/2024,cancelled,25.57
12884,9593,3/01/2025,processing,52.89
12202,6827,22/05/2024,completed,435.87
12573,6615,25/01/2025,completed,138.74
18856,2217,2/03/2024,returned,8.99
3582,6806,21/03/2025,completed,296.36
19199,4955,9/10/2025,cancelled,78.21
996,9560,17/01/2025,processing,31.28
2794,262,16/09/2025,processing,1517.11
1682,4037,10/04/2025,returned,435.72
16450,7926,12/07/2024,cancelled,257.45
10758,3663,2/09/2025,shipped,882.08
14872,7196,29/07/2024,returned,67.19
18229,3043,10/01/2025,processing,236.34
8606,4569,15/10/2024,returned,1024.75
2841,5915,15/01/2024,processing,2.83
3030,6255,18/08/2025,returned,164.15
14557,429,15/06/2024,cancelled,11.88
10387,2048,3/02/2024,cancelled,136.72
5800,6866,30/01/2024,processing,1390.58
9701,6402,13/10/2024,processing,91.03
11058,6255,7/10/2024,shipped,637.74
2482,8791,20/03/2024,processing,242.34
18382,9680,29/05/2024,cancelled,253.33
18202,3091,9/08/2025,processing,1062.3
18666,8165,20/08/2024,completed,126.29
5343,7372,26/04/2025,cancelled,313.89
10299,8258,21/09/2025,returned,757.66
19125,5096,30/06/2025,shipped,214.02
219,5698,15/10/2025,processing,1826.06
15357,2502,11/10/2024,shipped,57.04
17979,8613,16/08/2024,returned,667.59
10200,5255,5/01/2024,processing,61.35
15174,6,5/08/2025,shipped,211.09
4053,4961,19/06/2025,returned,988.62
12007,276,4/04/2025,completed,1229.16
14471,3700,12/04/2024,returned,64.38
15954,1674,26/01/2024,shipped,1472.48
15310,212,24/01/2024,returned,350.04
8155,2499,28/08/2024,cancelled,661.78
3226,192,21/04/2025,processing,273.25
1773,3415,24/07/2024,completed,90.21
6410,5819,4/01/2024,completed,107.52
2002,1983,16/03/2025,returned,742.12
12299,737,9/02/2024,processing,333.86
2455,2460,12/04/2024,completed,87.46
11402,5504,14/12/2024,cancelled,368.78
14837,368,9/09/2025,completed,42.47
2351,347,26/03/2024,shipped,297.48
12582,7987,9/05/2024,completed,1714.89
919,7052,5/11/2025,cancelled,638.51
12334,4976,14/11/2025,cancelled,218.14
12751,795,26/11/2024,cancelled,38.79
3564,5058,5/11/2025,completed,33.02
19136,186,4/08/2025,returned,537.2
3008,3285,16/04/2024,cancelled,63.31
13924,9689,19/09/2024,completed,1335.9
1693,8104,24/08/2024,processing,1435.37
1116,1284,12/06/2024,returned,209.08
19575,4736,26/06/2024,processing,5166.2
18087,4190,1/08/2024,returned,84.94
169,1205,1/01/2025,cancelled,462.02
16676,455,25/09/2025,cancelled,1437.75
13268,413,21/02/2024,cancelled,732.77
13200,5464,9/01/2025,processing,20.84
15166,9027,7/05/2024,shipped,394.51
13303,653,4/06/2024,cancelled,253.94
19399,9046,9/03/2025,cancelled,5.28
10432,8223,7/04/2025,completed,179.99
17534,9853,22/01/2024,processing,410.74
3688,289,7/09/2025,cancelled,691.74
17288,6831,11/07/2025,cancelled,194.72
19222,1356,22/04/2025,shipped,133.13
8100,8291,24/03/2024,cancelled,1448.4
10932,886,5/04/2024,cancelled,26.76
17706,2007,9/04/2024,processing,117.48
2563,6130,7/10/2024,shipped,1469.38
17252,2047,26/09/2025,returned,416.68
8920,1679,8/02/2024,cancelled,1982.3
19832,1353,6/02/2024,cancelled,708.1
15618,3830,14/07/2024,shipped,978.88
3127,4283,12/07/2024,processing,155.25
17212,1452,4/12/2024,shipped,1403.54
8847,7379,30/05/2024,shipped,90.37
15945,2157,7/04/2024,completed,469.98
9601,1353,1/10/2025,processing,1073.49
16592,9829,14/08/2025,shipped,811.5
2292,2725,19/08/2024,completed,40.54
14700,1504,12/04/2024,completed,176.65
848,9941,19/08/2024,processing,49.84
3848,6764,26/04/2025,completed,128.79
2328,4530,10/06/2024,processing,18.77
8513,2553,2/05/2024,returned,3042.6
17401,7578,10/02/2025,shipped,3503.1
2889,9408,28/07/2024,processing,535.28
17444,6101,20/12/2024,processing,500.97
17425,6985,25/04/2025,shipped,468.06
17080,4358,9/08/2025,processing,439.51
15688,9576,2/07/2024,cancelled,96.48
10901,3933,24/05/2025,processing,595.56
12143,352,20/04/2025,returned,290.02
12660,183,2/06/2024,returned,1576.9
7220,6124,16/11/2024,cancelled,4092.12
15674,9946,25/02/2024,shipped,102.62
11230,4242,19/12/2024,shipped,1404.66
1036,2271,24/08/2025,completed,844.54
12806,6503,19/09/2025,cancelled,1001.03
17131,2007,26/11/2024,cancelled,369.18
10178,2030,12/12/2024,processing,137.65
19658,3600,3/10/2024,processing,127.71
8054,1183,8/01/2025,shipped,1436.46
8448,1523,27/04/2024,completed,1559.13
2719,9781,16/07/2025,completed,553.91
8005,3182,3/02/2025,completed,161.64
1428,9176,24/07/2025,shipped,2079.99
1536,9169,10/08/2024,processing,941.1
10438,2008,23/02/2025,completed,836.55
1959,3,12/09/2025,completed,1018.29
18315,4470,31/08/2024,returned,26.34
2592,4898,2/06/2024,completed,1756.19
19048,3311,31/03/2024,returned,964.93
18130,2069,23/12/2024,processing,781.08
2945,8834,6/02/2024,returned,29.76
15594,9166,15/01/2024,returned,234.48
11410,5568,24/05/2024,shipped,1936.92
6406,6883,23/09/2025,processing,1911
9344,9910,13/11/2025,shipped,2919.65
9,610,29/10/2025,cancelled,229.02
2943,9987,17/12/2024,completed,251.74
15703,2049,19/11/2024,completed,326.8
18388,8046,9/10/2025,returned,1060.58
10523,8848,20/05/2025,returned,138.29
2982,4923,13/09/2025,completed,224.82
14904,8462,2/03/2025,shipped,81.42
7832,6125,25/07/2025,shipped,17.35
2461,2258,29/07/2024,processing,55.82
15539,2511,12/05/2025,processing,1801.55
354,6192,2/01/2024,completed,97.47
19782,9602,20/09/2024,processing,9.31
14334,6487,13/06/2024,returned,254.91
1747,7968,27/06/2024,shipped,2208.7
2230,3011,19/04/2025,cancelled,3116.49
13808,6843,12/12/2024,completed,253.68
5344,9236,28/04/2024,returned,237.05
9762,8294,31/01/2025,shipped,3.57
10830,5340,6/05/2025,cancelled,40.72
4459,8673,14/06/2024,processing,494.03
6940,3339,17/07/2025,returned,900.89
9605,2478,16/02/2025,returned,1179.34
10328,5238,20/08/2024,completed,1029.54
1168,5928,6/08/2025,processing,411.22
14009,3486,26/02/2025,completed,50.17
13347,8120,17/09/2024,processing,352.88
11904,3010,17/01/2025,processing,50.42
13763,1262,29/09/2025,returned,210.99
5860,3094,5/08/2024,cancelled,140.34
11593,518,8/03/2024,processing,360.44
13231,4983,16/11/2024,completed,373.1
14715,8370,26/04/2025,shipped,4023.22
6138,1550,18/05/2024,shipped,231.08
17917,2334,19/05/2024,returned,121.64
13288,1335,12/12/2024,processing,76.86
2164,6609,12/01/2025,cancelled,2.83
4072,3664,17/04/2024,shipped,350.04
2610,1133,9/01/2024,cancelled,1117.66
12816,6539,14/09/2025,cancelled,506.23
2871,9345,7/07/2024,returned,219.58
8922,707,30/07/2025,returned,132.7
19838,3021,22/07/2024,returned,1151.47
14297,9787,22/02/2024,cancelled,19.35
14415,3389,10/10/2024,processing,90.15
12961,3347,25/04/2025,completed,2256.52
11321,4360,20/01/2025,returned,1268.12
18046,6495,30/04/2024,processing,111.25
16521,5902,24/04/2025,completed,70.33
851,6826,17/10/2025,processing,20.41
1298,7386,25/03/2025,cancelled,811.12
4319,6864,11/05/2024,completed,105.72
19910,1565,28/06/2024,completed,288.14
12135,4438,23/07/2025,cancelled,848.23
179,987,6/06/2025,shipped,781.28
13569,7892,3/03/2024,shipped,1261.84
19194,2705,17/01/2025,completed,1062.76
10110,1287,9/08/2024,returned,840.01
16496,5324,2/01/2024,returned,6.69
13307,3425,14/08/2025,shipped,205.35
15800,4095,3/07/2024,processing,23.6
850,9541,14/08/2024,processing,134.24
18210,160,17/05/2024,processing,333.49
8510,2241,13/09/2024,returned,957.21
15334,8980,4/01/2025,returned,44.71
4640,9140,16/06/2025,processing,40.6
11732,6539,7/06/2025,completed,214
14113,2021,28/09/2024,returned,185.46
11588,5884,3/09/2025,processing,35.24
18446,7155,8/11/2025,processing,209.6
1960,1529,3/09/2025,shipped,308.56
8012,5016,13/10/2024,cancelled,115.39
19098,9419,7/09/2025,cancelled,72.66
4303,4183,5/12/2024,returned,896.36
12946,7268,28/05/2025,completed,1874.69
3690,8651,11/08/2024,returned,248.89
9207,8276,29/08/2025,returned,23.71
19323,5850,26/09/2024,shipped,1463.55
9741,4129,31/05/2025,completed,3867.93
13523,2618,18/02/2025,returned,2357.06
8492,5217,15/05/2025,cancelled,129.7
13574,786,2/05/2025,processing,48.22
1671,9229,12/09/2024,cancelled,578.11
11015,4844,30/10/2024,completed,561.58
19169,3531,13/10/2025,shipped,162.81
5287,1893,22/09/2025,completed,48.74
15296,3645,24/10/2025,returned,42.55
9740,478,2/01/2025,processing,364.22
13337,4683,6/10/2025,completed,175.38
7180,9050,19/05/2024,cancelled,551.94
5502,8470,17/07/2025,processing,85.29
14681,302,29/07/2025,returned,2419.89
7137,202,12/04/2025,shipped,506.83
7111,784,13/06/2024,completed,179.17
7572,4961,8/02/2025,completed,969.96
19393,717,14/05/2024,cancelled,690.2
16022,7764,21/05/2024,returned,69.34
1049,6274,15/01/2024,processing,266.32
18030,5647,2/01/2024,shipped,164.1
2300,1064,7/03/2024,returned,140.95
18474,6440,7/05/2024,completed,543.31
2600,8090,13/01/2025,returned,204.01
19938,4854,8/11/2024,processing,35.2
16707,5460,21/02/2025,shipped,98.53
5612,7561,18/06/2024,completed,42.15
6894,4441,24/05/2024,completed,11.08
17783,2543,12/06/2025,returned,254.8
14741,1624,2/07/2025,shipped,164.18
16845,7839,12/01/2025,shipped,2922.48
11019,5287,20/03/2025,shipped,3245.4
15754,3671,29/07/2024,shipped,172.68
5057,1723,2/05/2025,returned,107.92
9172,2500,21/05/2024,returned,6.58
195,1418,11/06/2024,shipped,567.18
4056,8485,7/08/2025,shipped,487.22
19980,9192,27/10/2024,completed,398.24
18001,9654,11/08/2025,cancelled,159.34
14601,9400,26/06/2025,shipped,119.51
14640,779,28/10/2024,completed,477.87
1262,4749,8/04/2025,cancelled,76.58
13756,1255,18/08/2025,returned,1648.3
10062,693,12/09/2025,cancelled,757.86
4608,3802,13/07/2024,cancelled,108.8
9133,4928,16/10/2024,processing,2207.96
1459,4107,2/07/2025,returned,1084.65
13563,3506,28/08/2024,completed,755.4
2264,535,8/09/2025,cancelled,86.16
19693,9047,9/05/2024,cancelled,781.99
15351,9130,6/06/2024,completed,109.91
8502,5629,6/08/2024,processing,800.61
8538,4531,17/01/2025,returned,658.37
19270,2996,10/12/2024,cancelled,257.67
12125,9282,12/03/2024,processing,1599.6
18235,4576,11/11/2024,processing,37.3
11037,9680,22/06/2024,cancelled,334.37
17321,5721,9/11/2025,processing,265.37
9949,5164,12/04/2024,completed,22.11
3795,9630,13/04/2024,returned,230.97
17388,1028,1/10/2025,shipped,751.36
4955,8571,6/06/2024,cancelled,319.99
6393,9287,23/09/2025,cancelled,191.46
4786,8671,16/06/2025,returned,18.79
16211,4531,24/02/2025,returned,228.09
13435,8614,7/11/2025,processing,1468.14
14315,1626,28/08/2024,completed,29.34
874,6038,21/10/2024,processing,29.9
609,7850,2/04/2025,shipped,67.51
16386,3799,16/02/2024,processing,3771.26
4137,4365,13/08/2025,shipped,260.64
1282,1709,10/05/2024,completed,235.69
19404,8016,28/01/2025,cancelled,445.65
4251,8872,16/10/2025,processing,151.42
4505,2679,27/09/2025,returned,156.04
2671,2928,17/06/2025,completed,154.81
12408,4693,29/10/2024,shipped,75.38
18137,8737,21/04/2025,shipped,359.86
19335,3827,27/09/2024,cancelled,395.34
12200,200,8/07/2024,completed,71.29
17690,3542,13/02/2024,cancelled,1630.77
2306,9285,12/09/2025,shipped,186.17
3339,6611,22/04/2025,shipped,3207.86
14781,3451,8/09/2025,cancelled,718.15
6281,1434,31/12/2024,returned,937.91
2374,3869,19/11/2024,shipped,192.42
14981,2334,9/08/2025,completed,28.52
6314,1844,10/03/2025,cancelled,1142.87
19947,9240,8/02/2024,completed,96.95
1794,322,29/09/2024,returned,389.98
1265,5087,22/01/2025,returned,1193.34
15355,9330,3/09/2024,cancelled,2635.6
13221,8107,29/06/2024,shipped,347.86
16491,4830,9/07/2025,cancelled,42.91
4067,5180,22/09/2024,shipped,117
139,2993,11/01/2025,cancelled,1245.6
3499,1705,26/03/2024,processing,91.83
11456,9254,17/03/2025,processing,5.74
17492,6026,1/03/2024,returned,1457.94
10357,952,23/08/2024,shipped,115.46
12552,2699,23/04/2024,shipped,22.26
17669,3187,24/02/2024,returned,107.6
10319,2454,14/04/2025,completed,508.36
19571,5554,5/05/2024,shipped,306.44
17530,8159,31/05/2025,completed,312.12
17918,4785,7/10/2024,processing,245.86
10508,8720,16/07/2024,cancelled,122.6
16855,6457,19/04/2025,processing,42.19
3407,413,22/01/2024,returned,123.97
584,6339,31/03/2024,completed,1006.86
10676,9558,4/10/2024,returned,1271.76
13961,4443,13/07/2025,returned,285.63
11430,1726,3/01/2024,returned,182.33
4470,5413,28/03/2024,shipped,243.58
15291,4256,17/06/2025,shipped,1055.69
19806,6898,24/11/2024,completed,409
7527,5474,11/09/2024,processing,1509.75
18715,5204,2/05/2024,returned,135.76
15027,366,27/12/2024,returned,104.04
14671,4997,3/06/2024,cancelled,188.02
16581,4796,18/04/2024,completed,431.12
5523,5497,16/05/2024,returned,1685.12
9918,5891,1/10/2025,cancelled,174.65
7165,4427,5/07/2025,cancelled,120.12
7102,8899,7/10/2024,returned,1176.9
1877,9714,2/09/2024,shipped,130.56
10754,8465,24/10/2025,shipped,92.24
2494,4282,11/10/2024,processing,377.65
11746,7416,8/12/2024,shipped,442.75
8041,4861,24/11/2024,shipped,901.26
17609,3784,7/01/2025,shipped,2255.01
18970,6416,25/11/2024,completed,132.52
5716,6577,19/03/2025,cancelled,2007.47
26,638,24/06/2025,shipped,54.13
4270,4525,4/01/2024,shipped,2478.77
2868,286,14/12/2024,returned,8.25
8646,2267,20/03/2025,shipped,110.43
10690,2080,21/05/2025,shipped,72.64
15426,5420,26/07/2024,shipped,605.36
15033,3948,23/03/2025,completed,710.28
1826,8706,14/08/2025,returned,272.4
16932,8624,24/07/2025,processing,2472.34
3143,4361,16/01/2024,completed,57.36
6052,7915,25/08/2024,completed,11.15
6528,4573,13/07/2024,returned,126.79
16402,7334,8/08/2025,completed,230.75
16561,5657,28/06/2025,cancelled,426.89
14864,3999,31/10/2025,completed,15.03
19276,172,25/03/2024,cancelled,649.6
970,6940,20/05/2025,processing,300.44
9487,4753,15/02/2025,completed,103.43
1212,8139,28/12/2024,processing,219.2
18642,1502,2/03/2025,completed,177.91
4348,4178,5/04/2025,returned,12.4
